Date;Qmsk;Qmsk_positive;Qsof;Qsof_positive;Qfrunz;Qfrunz_positive;TEC_Q;B4_N;TEC_N;TEC_Q_Aver;B4_N_Aver;TEC_N_Aver;T
01.10.2016 0:00;4596.117;4596.117;0;0;4308.251;4308.251;8904.368;0;0;371.0153333;0;0;12.1875
02.10.2016 0:00;4858.542;4858.542;0;0;4448.915;4448.915;9307.457;0;0;387.8107083;0;0;10.6375
03.10.2016 0:00;4749.774;4749.774;0;0;4307.325;4307.325;9057.099;0;0;377.379125;0;0;8.6875
04.10.2016 0:00;5034.161;5034.161;0;0;4635.839;4635.839;9670;0;0;402.9166667;0;0;7.6625
05.10.2016 0:00;5371.226;5371.226;0;0;5037.638;5037.638;10408.864;0;0;433.7026667;0;0;8.35
06.10.2016 0:00;5737.288;5737.288;0;0;5004.449;5004.449;10741.737;0;0;447.572375;0;0;7.0125
07.10.2016 0:00;5982.713;5982.713;0;0;5082.799;5082.799;11065.512;0;0;461.063;0;0;7.775
08.10.2016 0:00;6098.973;6098.973;0;0;5281.669;5281.669;11380.642;0;0;474.1934167;0;0;6.3
09.10.2016 0:00;6180.901;6180.901;0;0;5329.45;5329.45;11510.351;0;0;479.5979583;0;0;6.3
10.10.2016 0:00;6112.216;6112.216;0;0;5294.448;5294.448;11406.664;0;0;475.2776667;0;0;5.5375
11.10.2016 0:00;6199.287;6199.287;0;0;5115.749;5115.749;11315.036;0;0;471.4598333;0;0;4.8375
12.10.2016 0:00;6471.379;6471.379;0;0;5297.147;5297.147;11768.526;0;0;490.35525;0;0;4.5
13.10.2016 0:00;6619.264;6619.264;0;0;5688.02;5688.02;12307.284;0;0;512.8035;0;0;1.7875
14.10.2016 0:00;6537.779;6537.779;0;0;5576.902;5576.902;12114.681;0;0;504.778375;0;0;4.55
15.10.2016 0:00;6607.765;6607.765;0;0;5497.839;5497.839;12105.604;0;0;504.4001667;0;0;5.7625
16.10.2016 0:00;6771.817;6771.817;0;0;5710.243;5710.243;12482.06;0;0;520.0858333;0;0;6.1625
17.10.2016 0:00;6146.879;6146.879;0;0;5827.236;5827.236;11974.115;0;0;498.9214583;0;0;6
18.10.2016 0:00;6166.044;6166.044;0;0;5824.95;5824.95;11990.994;0;0;499.62475;0;0;4.5625
19.10.2016 0:00;6775.401;6775.401;0;0;5718.956;5718.956;12494.357;0;0;520.5982083;0;0;2.275
20.10.2016 0:00;7099.582;7099.582;0;0;6305.353;6305.353;13404.935;0;0;558.5389583;0;0;1.7
21.10.2016 0:00;7175.402;7175.402;0;0;6419.516;6419.516;13594.918;0;0;566.4549167;0;0;2.1875
22.10.2016 0:00;7268.562;7268.562;0;0;6561.405;6561.405;13829.967;0;0;576.248625;0;0;2.2
23.10.2016 0:00;7497.959;7497.959;0;0;6740.332;6740.332;14238.291;0;0;593.262125;0;0;3.625
24.10.2016 0:00;7537.957;7537.957;0;0;6376.121;6376.121;13914.078;0;0;579.75325;0;0;4.7875
25.10.2016 0:00;7582.581;7582.581;0;0;6393.113;6393.113;13975.694;0;0;582.3205833;0;0;1.325
26.10.2016 0:00;7607.081;7607.081;0;0;6319.407;6319.407;13926.488;0;0;580.2703333;0;0;1.0375
27.10.2016 0:00;7557.161;7557.161;0;0;6268.303;6268.303;13825.464;0;0;576.061;0;0;2.55
28.10.2016 0:00;7434.217;7434.217;0;0;5866.104;5866.104;13300.321;0;0;554.1800417;0;0;5.5
29.10.2016 0:00;7409.378;7409.378;0;0;5723.758;5723.758;13133.136;0;0;547.214;0;0;5.55
30.10.2016 0:00;7576.633;7576.633;0;0;5802.242;5802.242;13378.875;0;0;557.453125;0;0;2.75
31.10.2016 0:00;7941.248;7941.248;0;0;5770.259;5770.259;13711.507;0;0;571.3127917;0;0;1.075
01.11.2016 0:00;8147.61;8147.61;0;0;6198.272;6198.272;14345.882;0;0;597.7450833;0;0;0.8875
02.11.2016 0:00;8271.462;8271.462;0;0;6742.839;6742.839;15014.301;0;0;625.595875;0;0;-1.2125
03.11.2016 0:00;8807.35;8807.35;0;0;7026.756;7026.756;15834.106;0;0;659.7544167;0;0;-2.2125
04.11.2016 0:00;8743.13;8743.13;0;0;7093.144;7093.144;15836.274;0;0;659.84475;0;0;-1.575
05.11.2016 0:00;8915.58;8915.58;0;0;7186.834;7186.834;16102.414;0;0;670.9339167;0;0;-3.8375
06.11.2016 0:00;9181.62;9181.62;0;0;7257.716;7257.716;16439.336;0;0;684.9723333;0;0;-3.9125
07.11.2016 0:00;9513.194;9513.194;0;0;7814.937;7814.937;17328.131;0;0;722.0054583;0;0;-6.2625
08.11.2016 0:00;10058.415;10058.415;0;0;8275.101;8275.101;18333.516;0;0;763.8965;0;0;-5.2875
09.11.2016 0:00;10431.912;10431.912;0;0;8724.707;8724.707;19156.619;0;0;798.1924583;0;0;-5.5
10.11.2016 0:00;10849.534;10849.534;0;0;8915.73;8915.73;19765.264;0;0;823.5526667;0;0;-7.025
11.11.2016 0:00;11263.287;11263.287;0;0;9084.153;9084.153;20347.44;0;0;847.81;0;0;-9.275
12.11.2016 0:00;11048.021;11048.021;0;0;9007.401;9007.401;20055.422;0;0;835.6425833;0;0;-5.7375
13.11.2016 0:00;10824.521;10824.521;0;0;8925.141;8925.141;19749.662;0;0;822.9025833;0;0;-3.225
14.11.2016 0:00;10145.333;10145.333;0;0;8594.644;8594.644;18739.977;0;0;780.832375;0;0;-2.4125
15.11.2016 0:00;9729.318;9729.318;0;0;8135.485;8135.485;17864.803;0;0;744.3667917;0;0;-1.2625
16.11.2016 0:00;9307.246;9307.246;0;0;7577.659;7577.659;16884.905;0;0;703.5377083;0;0;-0.0625
17.11.2016 0:00;8798.488;8798.488;0;0;7207.945;7207.945;16006.433;0;0;666.9347083;0;0;1.4
18.11.2016 0:00;8490.309;8490.309;0;0;7033.778;7033.778;15524.087;0;0;646.8369583;0;0;1.6375
19.11.2016 0:00;8279.483;8279.483;0;0;6912.226;6912.226;15191.709;0;0;632.987875;0;0;3.625
20.11.2016 0:00;8074.286;8074.286;0;0;6885.705;6885.705;14959.991;0;0;623.3329583;0;0;4.1875
21.11.2016 0:00;7859.811;7859.811;0;0;6620.192;6620.192;14480.003;0;0;603.3334583;0;0;4.0625
22.11.2016 0:00;7610.053;7610.053;0;0;6531.212;6531.212;14141.265;0;0;589.219375;0;0;1.875
23.11.2016 0:00;7712.595;7712.595;0;0;6698.654;6698.654;14411.249;0;0;600.4687083;0;0;0.725
24.11.2016 0:00;8064.17;8064.17;0;0;6807.527;6807.527;14871.697;0;0;619.6540417;0;0;2.3375
25.11.2016 0:00;8403.865;8403.865;0;0;6800.695;6800.695;15204.56;0;0;633.5233333;0;0;0.6125
26.11.2016 0:00;8573.927;8573.927;0;0;6993.761;6993.761;15567.688;0;0;648.6536667;0;0;0.15
27.11.2016 0:00;8826.223;8826.223;0;0;7205.037;7205.037;16031.26;0;0;667.9691667;0;0;0.2375
28.11.2016 0:00;9443.908;9443.908;0;0;7456.771;7456.771;16900.679;0;0;704.1949583;0;0;-5.7125
29.11.2016 0:00;10123.555;10123.555;0;0;7815.274;7815.274;17938.829;0;0;747.4512083;0;0;-8.3
30.11.2016 0:00;10095.915;10095.915;0;0;8011.557;8011.557;18107.472;0;0;754.478;0;0;-3.6
01.12.2016 0:00;9884.909;9884.909;0;0;8149.401;8149.401;18034.31;0;0;751.4295833;0;0;-0.675
02.12.2016 0:00;10057.738;10057.738;0;0;8365.342;8365.342;18423.08;0;0;767.6283333;0;0;-1.775
03.12.2016 0:00;10132.917;10132.917;0;0;8269.447;8269.447;18402.364;0;0;766.7651667;0;0;-3.275
04.12.2016 0:00;10709.301;10709.301;0;0;8813.589;8813.589;19522.89;0;0;813.45375;0;0;-8.025
05.12.2016 0:00;9997.555;9997.555;0;0;8192.286;8192.286;18189.841;0;0;757.9100417;0;0;-1.075
06.12.2016 0:00;10258.651;10258.651;0;0;8446.853;8446.853;18705.504;0;0;779.396;0;0;-8.125
07.12.2016 0:00;10021.745;10021.745;0;0;8439.331;8439.331;18461.076;0;0;769.2115;0;0;-4.6
08.12.2016 0:00;9687.527;9687.527;0;0;7924.127;7924.127;17611.654;0;0;733.8189167;0;0;1.2625
09.12.2016 0:00;9464.263;9464.263;0;0;7763.657;7763.657;17227.92;0;0;717.83;0;0;0.3125
10.12.2016 0:00;10066.034;10066.034;0;0;8282.511;8282.511;18348.545;0;0;764.5227083;0;0;-4.6625
11.12.2016 0:00;10335.536;10335.536;0;0;8757.676;8757.676;19093.212;0;0;795.5505;0;0;-6.25
12.12.2016 0:00;10295.16;10295.16;0;0;8963.964;8963.964;19259.124;0;0;802.4635;0;0;-7.0125
13.12.2016 0:00;11050.664;11050.664;0;0;9747.4;9747.4;20798.064;0;0;866.586;0;0;-6.325
14.12.2016 0:00;10925.014;10925.014;0;0;9799.035;9799.035;20724.049;0;0;863.5020417;0;0;-3.325
15.12.2016 0:00;10182.2;10182.2;0;0;9055.019;9055.019;19237.219;0;0;801.5507917;0;0;-4.3875
16.12.2016 0:00;9584.736;9584.736;0;0;8203.472;8203.472;17788.208;0;0;741.1753333;0;0;-0.975
17.12.2016 0:00;9387.909;9387.909;0;0;7892.248;7892.248;17280.157;0;0;720.0065417;0;0;-0.375
18.12.2016 0:00;9277.82;9277.82;0;0;7788.124;7788.124;17065.944;0;0;711.081;0;0;-0.325
19.12.2016 0:00;9162.752;9162.752;0;0;7446.088;7446.088;16608.84;0;0;692.035;0;0;0.2625
20.12.2016 0:00;8729.07;8729.07;0;0;7008.793;7008.793;15737.863;0;0;655.7442917;0;0;1.9
21.12.2016 0:00;8319.357;8319.357;0;0;6951.661;6951.661;15271.018;0;0;636.2924167;0;0;1.625
22.12.2016 0:00;7981.974;7981.974;0;0;6616.724;6616.724;14598.698;0;0;608.2790833;0;0;2.5875
23.12.2016 0:00;7814.029;7814.029;0;0;6445.406;6445.406;14259.435;0;0;594.143125;0;0;2.675
24.12.2016 0:00;7465.643;7465.643;0;0;6598.169;6598.169;14063.812;0;0;585.9921667;0;0;1.9625
25.12.2016 0:00;7694.737;7694.737;0;0;6817.127;6817.127;14511.864;0;0;604.661;0;0;2.725
26.12.2016 0:00;7861.893;7861.893;0;0;6591.982;6591.982;14453.875;0;0;602.2447917;0;0;3.5375
27.12.2016 0:00;8250.274;8250.274;0;0;6548.838;6548.838;14799.112;0;0;616.6296667;0;0;1.0875
28.12.2016 0:00;8532.107;8532.107;0;0;6915.659;6915.659;15447.766;0;0;643.6569167;0;0;-1.7375
29.12.2016 0:00;8607.065;8607.065;0;0;6888.346;6888.346;15495.411;0;0;645.642125;0;0;-0.5125
30.12.2016 0:00;8527.957;8527.957;0;0;6703.838;6703.838;15231.795;0;0;634.658125;0;0;2.675
31.12.2016 0:00;8747.348;8747.348;0;0;6774.152;6774.152;15521.5;0;0;646.7291667;0;0;3.8
01.01.2017 0:00;7210.442;7210.442;0;0;6908.034;6908.034;14118.476;0;0;588.2698333;0;0;1.225
02.01.2017 0:00;7898.33;7898.33;0;0;7166.955;7166.955;15065.285;0;0;627.7202083;0;0;-2.1375
03.01.2017 0:00;8973.888;8973.888;0;0;7979.819;7979.819;16953.707;0;0;706.4044583;0;0;-7.825
04.01.2017 0:00;9615.931;9615.931;0;0;8767.523;8767.523;18383.454;0;0;765.97725;0;0;-14.4625
05.01.2017 0:00;10585.152;10585.152;0;0;9480.482;9480.482;20065.634;0;0;836.0680833;0;0;-18.075
06.01.2017 0:00;11552.391;11552.391;0;0;10106.445;10106.445;21658.836;0;0;902.4515;0;0;-18.55
07.01.2017 0:00;11806.193;11806.193;0;0;10693.304;10693.304;22499.497;0;0;937.4790417;0;0;-18.3875
08.01.2017 0:00;12041.725;12041.725;0;0;10583.734;10583.734;22625.459;0;0;942.7274583;0;0;-9.35
09.01.2017 0:00;10977.047;10977.047;0;0;9664.813;9664.813;20641.86;0;0;860.0775;0;0;-1.0625
10.01.2017 0:00;10178.968;10178.968;0;0;8752.17;8752.17;18931.138;0;0;788.7974167;0;0;0.7875
11.01.2017 0:00;9833.654;9833.654;0;0;8371.541;8371.541;18205.195;0;0;758.5497917;0;0;-4.325
12.01.2017 0:00;9886.584;9886.584;0;0;8305.03;8305.03;18191.614;0;0;757.9839167;0;0;-3.7125
13.01.2017 0:00;9864.119;9864.119;0;0;8202.789;8202.789;18066.908;0;0;752.7878333;0;0;-2.2125
14.01.2017 0:00;9671.955;9671.955;0;0;7978.464;7978.464;17650.419;0;0;735.434125;0;0;-0.0375
15.01.2017 0:00;9831.194;9831.194;0;0;8054.773;8054.773;17885.967;0;0;745.248625;0;0;-0.9
16.01.2017 0:00;9669.655;9669.655;0;0;8075.228;8075.228;17744.883;0;0;739.370125;0;0;-2.8375
17.01.2017 0:00;9905.697;9905.697;0;0;8229.722;8229.722;18135.419;0;0;755.6424583;0;0;-3.95
18.01.2017 0:00;9694.27;9694.27;0;0;8450.906;8450.906;18145.176;0;0;756.049;0;0;-1.85
19.01.2017 0:00;9446.441;9446.441;0;0;7854.921;7854.921;17301.362;0;0;720.8900833;0;0;0.9375
20.01.2017 0:00;9425.275;9425.275;0;0;7676.358;7676.358;17101.633;0;0;712.5680417;0;0;-0.5
21.01.2017 0:00;9778.762;9778.762;0;0;7979.103;7979.103;17757.865;0;0;739.9110417;0;0;-3.5125
22.01.2017 0:00;9842.581;9842.581;0;0;8021.891;8021.891;17864.472;0;0;744.353;0;0;-1.3625
23.01.2017 0:00;9466.474;9466.474;0;0;7775.093;7775.093;17241.567;0;0;718.398625;0;0;0.575
24.01.2017 0:00;9209.894;9209.894;0;0;7498.115;7498.115;16708.009;0;0;696.1670417;0;0;-2.35
25.01.2017 0:00;9648.078;9648.078;0;0;7709.095;7709.095;17357.173;0;0;723.2155417;0;0;-5.8
26.01.2017 0:00;9756.323;9756.323;0;0;7950.347;7950.347;17706.67;0;0;737.7779167;0;0;-2.75
27.01.2017 0:00;9302.763;9302.763;0;0;7588.827;7588.827;16891.59;0;0;703.81625;0;0;0.875
28.01.2017 0:00;9103.245;9103.245;0;0;7411.483;7411.483;16514.728;0;0;688.1136667;0;0;-0.475
29.01.2017 0:00;9295.552;9295.552;0;0;7553.264;7553.264;16848.816;0;0;702.034;0;0;-0.325
30.01.2017 0:00;9043.099;9043.099;0;0;7350.862;7350.862;16393.961;0;0;683.0817083;0;0;0.15
31.01.2017 0:00;8236.046;8236.046;0;0;7430.401;7430.401;15666.447;0;0;652.768625;0;0;0.4875
01.02.2017 0:00;10102.571;10102.571;0;0;4229.093;4229.093;14331.664;0;0;597.1526667;0;0;-1.8
02.02.2017 0:00;10329.13;10329.13;0;0;4328.363;4328.363;14657.493;0;0;610.728875;0;0;-2.9
03.02.2017 0:00;9712.954;9712.954;0;0;6903.622;6903.622;16616.576;0;0;692.3573333;0;0;-1.375
04.02.2017 0:00;9848.895;9848.895;0;0;8058.394;8058.394;17907.289;0;0;746.1370417;0;0;-0.975
05.02.2017 0:00;10212.134;10212.134;0;0;8388.772;8388.772;18600.906;0;0;775.03775;0;0;-3.0625
06.02.2017 0:00;10742.681;10742.681;0;0;8643.364;8643.364;19386.045;0;0;807.751875;0;0;-10.025
07.02.2017 0:00;11675.805;11675.805;0;0;9515.805;9515.805;21191.61;0;0;882.98375;0;0;-15.325
08.02.2017 0:00;11607.222;11607.222;0;0;9474.995;9474.995;21082.217;0;0;878.4257083;0;0;-9.3
09.02.2017 0:00;11537.867;11537.867;0;0;9446.865;9446.865;20984.732;0;0;874.3638333;0;0;-9.425
10.02.2017 0:00;11243.495;11243.495;0;0;9050.264;9050.264;20293.759;0;0;845.5732917;0;0;-6.5
11.02.2017 0:00;10924.563;10924.563;0;0;8956.089;8956.089;19880.652;0;0;828.3605;0;0;-4.8375
12.02.2017 0:00;11125.011;11125.011;0;0;9107.841;9107.841;20232.852;0;0;843.0355;0;0;-5.55
13.02.2017 0:00;10188.065;10188.065;0;0;8371.068;8371.068;18559.133;0;0;773.2972083;0;0;-0.575
14.02.2017 0:00;9526.292;9526.292;0;0;7903.634;7903.634;17429.926;0;0;726.2469167;0;0;3.05
15.02.2017 0:00;9138.382;9138.382;0;0;7615.383;7615.383;16753.765;0;0;698.0735417;0;0;-2.0875
16.02.2017 0:00;9349.373;9349.373;0;0;7480.512;7480.512;16829.885;0;0;701.2452083;0;0;-1.525
17.02.2017 0:00;9083.762;9083.762;0;0;7213.427;7213.427;16297.189;0;0;679.0495417;0;0;-0.125
18.02.2017 0:00;9008.802;9008.802;0;0;7179.728;7179.728;16188.53;0;0;674.5220833;0;0;0.75
19.02.2017 0:00;8975.098;8975.098;0;0;7195.649;7195.649;16170.747;0;0;673.781125;0;0;1.0875
20.02.2017 0:00;8646.651;8646.651;0;0;7001.485;7001.485;15648.136;0;0;652.0056667;0;0;1.4625
21.02.2017 0:00;9009.722;9009.722;0;0;7285.416;7285.416;16295.138;0;0;678.9640833;0;0;-2.8
22.02.2017 0:00;9675.561;9675.561;0;0;7403.44;7403.44;17079.001;0;0;711.6250417;0;0;-5.275
23.02.2017 0:00;9827.295;9827.295;0;0;7643.211;7643.211;17470.506;0;0;727.93775;0;0;-3.15
24.02.2017 0:00;9469.457;9469.457;0;0;7190.349;7190.349;16659.806;0;0;694.1585833;0;0;-3.075
25.02.2017 0:00;10179.822;10179.822;0;0;7896.811;7896.811;18076.633;0;0;753.1930417;0;0;-8.0375
26.02.2017 0:00;10100.447;10100.447;0;0;8362.159;8362.159;18462.606;0;0;769.27525;0;0;-2.8125
27.02.2017 0:00;9617.413;9617.413;0;0;8169.831;8169.831;17787.244;0;0;741.1351667;0;0;-2.9875
28.02.2017 0:00;9245.067;9245.067;0;0;7652.282;7652.282;16897.349;0;0;704.0562083;0;0;0.0625
01.03.2017 0:00;8443.356;8443.356;0;0;6623.4;6623.4;15066.756;0;0;627.7815;0;0;5.025
02.03.2017 0:00;6953.588;6953.588;0;0;6499.905;6499.905;13453.493;0;0;560.5622083;0;0;3.3625
03.03.2017 0:00;7305.533;7305.533;0;0;6546.65;6546.65;13852.183;0;0;577.1742917;0;0;1.75
04.03.2017 0:00;8090.677;8090.677;0;0;6604.772;6604.772;14695.449;0;0;612.310375;0;0;0.575
05.03.2017 0:00;8498.683;8498.683;0;0;6872.816;6872.816;15371.499;0;0;640.479125;0;0;-4.4125
06.03.2017 0:00;8572.423;8572.423;0;0;7154.217;7154.217;15726.64;0;0;655.2766667;0;0;-3.6875
07.03.2017 0:00;8647.841;8647.841;0;0;7320.563;7320.563;15968.404;0;0;665.3501667;0;0;-3.325
08.03.2017 0:00;8754.929;8754.929;0;0;6878.268;6878.268;15633.197;0;0;651.3832083;0;0;2.1625
09.03.2017 0:00;8366.197;8366.197;0;0;6516.494;6516.494;14882.691;0;0;620.112125;0;0;2.9
10.03.2017 0:00;7826.73;7826.73;0;0;6243.573;6243.573;14070.303;0;0;586.262625;0;0;1.4625
11.03.2017 0:00;8095.241;8095.241;0;0;6501.416;6501.416;14596.657;0;0;608.1940417;0;0;1.1875
12.03.2017 0:00;8563.51;8563.51;0;0;6872.04;6872.04;15435.55;0;0;643.1479167;0;0;0
13.03.2017 0:00;8525.333;8525.333;0;0;6533.558;6533.558;15058.891;0;0;627.4537917;0;0;-0.4
14.03.2017 0:00;8402.709;8402.709;0;0;6372.908;6372.908;14775.617;0;0;615.6507083;0;0;1.4875
15.03.2017 0:00;8099.205;8099.205;0;0;6029.391;6029.391;14128.596;0;0;588.6915;0;0;3.2375
16.03.2017 0:00;7840.763;7840.763;0;0;6017.745;6017.745;13858.508;0;0;577.4378333;0;0;2.7
17.03.2017 0:00;7624.479;7624.479;0;0;5947.08;5947.08;13571.559;0;0;565.481625;0;0;1.8875
18.03.2017 0:00;7619.18;7619.18;0;0;6034.166;6034.166;13653.346;0;0;568.8894167;0;0;2.9375
19.03.2017 0:00;7814.244;7814.244;0;0;6191.106;6191.106;14005.35;0;0;583.55625;0;0;3.0125
20.03.2017 0:00;8005.946;8005.946;0;0;6291.113;6291.113;14297.059;0;0;595.7107917;0;0;2.9875
21.03.2017 0:00;7684.185;7684.185;0;0;5954.983;5954.983;13639.168;0;0;568.2986667;0;0;4.6375
22.03.2017 0:00;7510.475;7510.475;0;0;5938.742;5938.742;13449.217;0;0;560.3840417;0;0;4.425
23.03.2017 0:00;7066.833;7066.833;0;0;5780.706;5780.706;12847.539;0;0;535.314125;0;0;3.2375
24.03.2017 0:00;7119.053;7119.053;0;0;5802.447;5802.447;12921.5;0;0;538.3958333;0;0;0.625
25.03.2017 0:00;7247.338;7247.338;0;0;5858.809;5858.809;13106.147;0;0;546.0894583;0;0;-0.15
26.03.2017 0:00;7462.029;7462.029;0;0;5989.108;5989.108;13451.137;0;0;560.4640417;0;0;1.7125
27.03.2017 0:00;7303.217;7303.217;0;0;5942.982;5942.982;13246.199;0;0;551.9249583;0;0;2.575
28.03.2017 0:00;7296.476;7296.476;0;0;6022.397;6022.397;13318.873;0;0;554.9530417;0;0;0.8875
29.03.2017 0:00;8016.767;8016.767;0;0;6655.309;6655.309;14672.076;0;0;611.3365;0;0;-1.4375
30.03.2017 0:00;8191.163;8191.163;0;0;6834.85;6834.85;15026.013;0;0;626.083875;0;0;-1.6625
31.03.2017 0:00;7978.888;7978.888;0;0;6552.374;6552.374;14531.262;0;0;605.46925;0;0;1.3625
01.04.2017 0:00;7716.879;7716.879;0;0;6258.949;6258.949;13975.828;0;0;582.3261667;0;0;1.9875
02.04.2017 0:00;7650.889;7650.889;0;0;6189.5;6189.5;13840.389;0;0;576.682875;0;0;3.5
03.04.2017 0:00;7621.247;7621.247;0;0;5969.914;5969.914;13591.161;0;0;566.298375;0;0;2.1375
04.04.2017 0:00;7238.149;7238.149;0;0;5692.889;5692.889;12931.038;0;0;538.79325;0;0;4.2625
05.04.2017 0:00;7016.992;7016.992;0;0;5618.728;5618.728;12635.72;0;0;526.4883333;0;0;7.3625
06.04.2017 0:00;6930.685;6930.685;0;0;5564.437;5564.437;12495.122;0;0;520.6300833;0;0;3.4625
07.04.2017 0:00;6582.43;6582.43;0;0;5574.79;5574.79;12157.22;0;0;506.5508333;0;0;3.225
08.04.2017 0:00;6870.857;6870.857;0;0;5991.127;5991.127;12861.984;0;0;535.916;0;0;2.675
09.04.2017 0:00;6847.97;6847.97;0;0;5859.538;5859.538;12707.508;0;0;529.4795;0;0;4.425
10.04.2017 0:00;6342.934;6342.934;0;0;5400.83;5400.83;11743.764;0;0;489.3235;0;0;9.75
11.04.2017 0:00;6510.033;6510.033;0;0;5475.52;5475.52;11985.553;0;0;499.3980417;0;0;7.65
12.04.2017 0:00;6998.701;6998.701;0;0;5801.459;5801.459;12800.16;0;0;533.34;0;0;1.2375
13.04.2017 0:00;7613.593;7613.593;0;0;6466.58;6466.58;14080.173;0;0;586.673875;0;0;-0.0125
14.04.2017 0:00;8482.589;8482.589;0;0;6751.543;6751.543;15234.132;0;0;634.7555;0;0;-2.625
15.04.2017 0:00;8634.552;8634.552;0;0;6984.001;6984.001;15618.553;0;0;650.7730417;0;0;-1.6625
16.04.2017 0:00;8516.393;8516.393;0;0;6962.831;6962.831;15479.224;0;0;644.9676667;0;0;-2.8125
17.04.2017 0:00;8851.399;8851.399;0;0;7172.594;7172.594;16023.993;0;0;667.666375;0;0;-0.8375
18.04.2017 0:00;8735.069;8735.069;0;0;7070.228;7070.228;15805.297;0;0;658.5540417;0;0;-0.225
19.04.2017 0:00;8288.844;8288.844;0;0;6906.972;6906.972;15195.816;0;0;633.159;0;0;0.2875
20.04.2017 0:00;8031.539;8031.539;0;0;6509.511;6509.511;14541.05;0;0;605.8770833;0;0;2.3375
21.04.2017 0:00;7640.813;7640.813;0;0;6241.131;6241.131;13881.944;0;0;578.4143333;0;0;2.2875
22.04.2017 0:00;7637.207;7637.207;0;0;6022.231;6022.231;13659.438;0;0;569.14325;0;0;1.8375
23.04.2017 0:00;7670.047;7670.047;0;0;6005.381;6005.381;13675.428;0;0;569.8095;0;0;2.15
24.04.2017 0:00;7398.672;7398.672;0;0;5885.617;5885.617;13284.289;0;0;553.5120417;0;0;3.225
25.04.2017 0:00;6974.177;6974.177;0;0;5506.292;5506.292;12480.469;0;0;520.0195417;0;0;3.95
26.04.2017 0:00;6703.207;6703.207;0;0;5306.518;5306.518;12009.725;0;0;500.4052083;0;0;4.9375
27.04.2017 0:00;6354.255;6354.255;0;0;4561.261;4561.261;10915.516;0;0;454.8131667;0;0;4.575
28.04.2017 0:00;6362.666;6362.666;0;0;5344.326;5344.326;11706.992;0;0;487.7913333;0;0;6.0625
29.04.2017 0:00;6347.267;6347.267;0;0;5312.24;5312.24;11659.507;0;0;485.8127917;0;0;3.6625
30.04.2017 0:00;6231.794;6231.794;0;0;5177.118;5177.118;11408.912;0;0;475.3713333;0;0;6.2875
01.05.2017 0:00;6309.789;6309.789;0;0;5586.634;5586.634;11896.423;0;0;495.6842917;0;0;6.1
02.05.2017 0:00;6123.414;6123.414;0;0;5255.433;5255.433;11378.847;0;0;474.118625;0;0;7.2
03.05.2017 0:00;5768.565;5768.565;0;0;4953.53;4953.53;10722.095;0;0;446.7539583;0;0;7.55
04.05.2017 0:00;5683.149;5683.149;0;0;4881.78;4881.78;10564.929;0;0;440.205375;0;0;7.125
05.05.2017 0:00;5678.62;5678.62;0;0;4944.279;4944.279;10622.899;0;0;442.6207917;0;0;8.05
06.05.2017 0:00;5742.624;5742.624;0;0;4833.552;4833.552;10576.176;0;0;440.674;0;0;7.9
07.05.2017 0:00;5875.595;5875.595;0;0;4877.587;4877.587;10753.182;0;0;448.04925;0;0;4.575
08.05.2017 0:00;6119.699;6119.699;0;0;4981.031;4981.031;11100.73;0;0;462.5304167;0;0;3.4
09.05.2017 0:00;6531.954;6531.954;0;0;5275.339;5275.339;11807.293;0;0;491.9705417;0;0;2.675
10.05.2017 0:00;6558.554;6558.554;0;0;5321.633;5321.633;11880.187;0;0;495.0077917;0;0;2.3625
11.05.2017 0:00;6307.538;6307.538;0;0;5289.861;5289.861;11597.399;0;0;483.2249583;0;0;3.15
12.05.2017 0:00;5927.69;5927.69;0;0;5065.216;5065.216;10992.906;0;0;458.03775;0;0;3.8625
13.05.2017 0:00;5556.273;5556.273;0;0;4731.814;4731.814;10288.087;0;0;428.6702917;0;0;6.6125
14.05.2017 0:00;5796.966;5796.966;0;0;4816.41;4816.41;10613.376;0;0;442.224;0;0;10.2625
15.05.2017 0:00;5651.967;5651.967;0;0;4669.945;4669.945;10321.912;0;0;430.0796667;0;0;9.775
16.05.2017 0:00;5997.8;5997.8;0;0;4966.598;4966.598;10964.398;0;0;456.8499167;0;0;7.5125
17.05.2017 0:00;4701.263;4701.263;0;0;4782.619;4782.619;9483.882;0;0;395.16175;0;0;10.3875
18.05.2017 0:00;3574.416;3574.416;0;0;3810.804;3810.804;7385.22;0;0;307.7175;0;0;15.325
19.05.2017 0:00;2516.196;2516.196;0;0;2841.356;2841.356;5357.552;0;0;223.2313333;0;0;16.25
20.05.2017 0:00;3847.644;3847.644;0;0;-234.414;0;3847.644;0;0;160.3185;0;0;14.6375
21.05.2017 0:00;4274.844;4274.844;0;0;-275.664;0;4274.844;0;0;178.1185;0;0;12.1625
22.05.2017 0:00;4243.579;4243.579;0;0;-229.344;0;4243.579;0;0;176.8157917;0;0;13.4875
23.05.2017 0:00;3839.658;3839.658;0;0;-155.013;0;3839.658;0;0;159.98575;0;0;13.7875
24.05.2017 0:00;4471.253;4471.253;0;0;104.267;104.267;4575.52;0;0;190.6466667;0;0;13.875
25.05.2017 0:00;4439.645;4439.645;0;0;-121.037;0;4439.645;0;0;184.9852083;0;0;13.4875
26.05.2017 0:00;4882.733;4882.733;0;0;112.507;112.507;4995.24;0;0;208.135;0;0;13.175
